collection	source_id	verdict	outcome	issues	corrected_preview
tao_te_ching	TTC_MD_016	error	repaired	Line 6: '使天知者不敢為也' is mistranslated as 'where the knowing are present, he keeps them from daring to act' - the character '天' appears to be a textual variant or error for '夫' (those/the), not 'heaven/world'. The phrase means 'causes those who know/the clever not to dare to act'; Final line: '為無為，則無不治' is mistranslated as 'When the world follows wu-wei' - the subject is not 'the world' but implicit 	Not to honour the virtuous, so that the people do not quarrel; not to prize rare goods, so that the people do not steal; not to show the desirable, so that the 
the_book_of_chuang_tzu	ZHUANGZI_MD_009	error	repaired	The apprentice's objection about sacred status is not in the original text - the apprentice asks 'What then does it depend on?' (彼且惡乎待哉); The master's final response is mistranslated - he says 'The spirit-man takes this as non-utility' (神人以此不材), not a clarification about 'mode of safety' or 'escaping extractive categories'; The phrase 'rebukes his metric' adds interpretive language not present in 	"Master Carpenter Shi sees the great shrine-oak and dismisses it: unusable timber, unfit for boat, coffin, furniture, door, or pillar. ""Exactly why it has lived "
the_book_of_chuang_tzu	ctz_025	error	repaired	Opening sentence incomplete: 'I Chieh Upon I Chieh's return' is garbled; original states 夷節言之於王 (I Chieh spoke of him to the king) and 王未之見 (the king did not see him); Missing subject in opening: 'When Tsê Yang visited Ch'u' - the text should clarify I Chieh spoke of Tsê Yang to the king; Wrong speaker: 'Tsê Yang went to see Wang Kuo' - actually Peng Yang (彭陽) saw Wang Kuo; Mistranslation of 不自許: 	Tsê Yang traveled to Ch'u, and I Chieh spoke of him to the king, but the king did not receive him. I Chieh returned. P'eng Yang saw Wang Kuo and said, 'Why did 
the_book_of_chuang_tzu	ZHUANGZI_MD_016	error	repaired	Line 1: '繕性於俗' mistranslated as 'cultivate their faculties through conventional learning' - 繕性 means 'repair/mend one's nature', not cultivate faculties; Line 2: '滑欲於俗' mistranslated as 'dull their desires through conventional thought' - 滑 means 'confuse/disorder', not dull; the structure parallels line 1; Line 9: '德則不冒' mistranslated as 'virtue cannot flourish' - 冒 means 'cover over/obscure/encro	Those who repair their nature according to custom, studying to seek restoration of their original state; those who confuse their desires according to custom, th
vajracchedika_diamond_sutra	VAJ_018	error	repaired	The phrase 'if there were as many grains of sand in all those rivers as that—would there be many world-realms?' incorrectly translates the logic. The original states: if there were as many Gaṅgā rivers as grains of sand in one Gaṅgā, and [as many] grains of sand in those [rivers], and that many world-realms, would those world-realms be many? The translation omits the crucial step that the NUMBER o	"The Blessed One said: ""What do you think, Subhūti: does the Tathāgata possess the fleshly eye?""

Subhūti said: ""So it is, Blessed One. The Tathāgata possesses t"
the_book_of_chuang_tzu	ZHUANGZI_MD_015	error	repaired	The original contains no mention of 'disturbed water' or 'agitated mind' - these are invented contrasts not present in the text; The phrase about 'sage's repose' and 'lethargy' is entirely absent from the original; Missing the specific imagery of water reflecting beard and eyebrows (鬚眉); Missing the reference to the carpenter's level/standard (準); Missing the explicit statement that the stilled hu	When water is still, it clearly reflects even beard and eyebrows, and is level with the standard. When the human heart-mind is still, it becomes the mirror of H
vijnana_bhairava	yukti_022	error	repaired	The phrase 'dehāntare' means 'within the body' but the instruction is to contemplate the skin as a wall-like boundary OF the body, not merely within it; The critical phrase 'na kiṃcid antare tasya' means 'nothing within THAT (the wall/boundary)', not 'nothing within it (the body)' - the referent 'tasya' points to the wall-boundary itself, creating a contemplation of the wall as having no interior 	Contemplate the skin-division as a wall-like boundary of the body. Meditating that there is nothing within that (boundary itself), one becomes a partaker of wha
vijnana_bhairava	yukti_095	error	repaired	Translation renders 'sā śuddhiḥ' as 'is impurity' when it should be 'that [very notion of] purity' - the verse states that what limited knowers call purity is [merely conventional] purity, not impurity; The negation 'na śucir hy aśucis' is mistranslated as 'there is neither pure nor impure' when it actually means 'there is no pure nor impure' or 'nothing is pure or impure' - affirming non-duality 	That purity which is remembered by those of limited knowledge is [merely conventional] purity in the vision of Śambhu. For in truth, nothing is pure nor impure.
yoga_spandakarika	SP_09	error	repaired	nijāśuddhyāsamarthasya mistranslated as 'lacks capacity for his own purification' when it means 'incapable of his own purity' or 'unable to purify himself' - the genitive indicates the person's state, not their lack of capacity; More critically: āśuddhi means 'impurity' not 'purification' - nijāśuddhi means 'one's own impurity', and asamarthasya means 'of one incapable/powerless' - so the compound	When the agitation of one who is incapable regarding his own impurity and who desires objects to be done subsides, then the supreme state arises.
yoga_spandakarika	SP_45	error	repaired	apāya means 'loss/deprivation/absence' not 'through deprivation' - the compound parāmṛtarasāpāya describes a cognition that lacks/is deprived of supreme nectar-taste, not experiencing cognition 'through' deprivation; tanmātragocaraḥ means 'whose sphere/domain is the tanmātras (subtle elements)' - he becomes limited to the realm of tanmātras, not 'becomes the object-domain of mere-principles'; The 	For one whose cognition arises devoid of the supreme nectar-taste, through that [cognition] he enters into non-autonomy, and his sphere becomes limited to the t
yoga_spandakarika	SP_04	error	repaired	The phrase 'vartante anyatra' means the states/experiences occur 'elsewhere' (i.e., in something other than the Self), not that the notions 'abide elsewhere'; The compound 'sukhādyavasthānusyūte' means 'threaded/strung through the states of pleasure etc.' - the states are what is strung through or pervaded, not what serves as a substratum for the notions; The subject-object relationship is inverte	The experiences 'I am happy,' 'I am suffering,' 'I am attached,' and so forth clearly occur in something other (than the Self), threaded through the states of h
zhongyong	ZY_08	error	repaired	The phrase '远人' (yuan ren) means 'far from people/humanity' not 'far from the common indications of consciousness'; The structure '人之为道而远人' means 'when people make/practice a dao that is far from humanity' not 'try to pursue a course far from common indications of consciousness'; The translation introduces abstract philosophical terminology ('common indications of consciousness') not present in th	The Master said, 'The Way is not far from people. When people practice a way that distances itself from humanity, that cannot be considered the Way.'
